"artist","asin","media","review_count","star_rating","title","year","genre"
"Ulver","B0B7QCNRQ1","Audio, Cassette,MP3 Music,Audio CD,Vinyl","43","4.6","Nattens Madrigal",2022,"black metal"
"Tiamat","B0B7QFZ114","Audio, Cassette,MP3 Music,Audio CD,Vinyl","14","4.6","Judas Christ",2022,"black metal"
"Venom","B0B7QGHBWT","Vinyl,MP3 Music,Audio CD","553","4.7","Black Metal",2022,"black metal"
"Goatwhore","B0B84W3M1M","Audio CD,MP3 Music,Vinyl","55","4.8","Angels Hung from the Arches of Heaven",2022,"black metal"
"Sodom","B0B8BDDWBP","Audio CD,MP3 Music,Vinyl","77","4.8","40 Years At War - The Greatest Hell Of Sodom",2022,"black metal"
"Rotting Christ","B0B8JSK9QZ","Vinyl,MP3 Music,Audio CD,Audio, Cassette","35","4.7","A Dead Poem",2022,"black metal"
"Katatonia","B0B8JSNJ5X","Vinyl,MP3 Music,Audio CD","14","4.9","The Great Cold Distance",2022,"black metal"
"Dimmu Borgir","B0B8RMS93W","Audio CD","1","3","Puritanical Euphoric Misanthropia - Japanese Pressing",2022,"black metal"
"Incantation","B0B92R1LW3","Vinyl,MP3 Music,Audio CD","70","4.7","Blasphemy",2022,"black metal"
"Moonspell","B0B93W5QJZ","Vinyl,MP3 Music","15","4.7","From Down Below - Live 80 Meters Deep",2022,"black metal"
"Nargaroth","B0B97VVHXN","Audio CD,MP3 Music","1","5","Unity Rasluka Part I 2004 + Rasluka Part II",2022,"black metal"
"Nargaroth","B0B97VW2BK","Audio CD,MP3 Music,Vinyl","20","4.9","Black Metal Ist Krieg",2022,"black metal"
"Nargaroth","B0B97WYDQ6","Audio CD,MP3 Music","5","5","Geliebte Des Regens",2022,"black metal"
"Gorgoroth","B0BB39BGM8","Vinyl,MP3 Music,Audio CD","40","4.7","Under The Sign Of Hell",2022,"black metal"
"Thou Art Lord","B0BB5QQ7HD","Vinyl,MP3 Music,Audio CD","3","4.6","Apollyon",2022,"black metal"
"Thou Art Lord","B0BB5SCQS4","Vinyl,Audio CD","7","4.7","Eosforos",2022,"black metal"
"Katatonia","B0BBN163C7","Vinyl,MP3 Music,Audio CD","279","4.7","Dead End Kings",2022,"black metal"
"Destruction","B0BBPQ763F","Vinyl,MP3 Music,Audio CD","22","4.8","Sentence of Death - Bi-Color",2022,"black metal"
"Sepultura","B0BBXQ8SN2","Vinyl,MP3 Music,Audio CD","91","4.5","A-Lex",2022,"black metal"
"Sepultura","B0BBXZPK2M","Audio CD,MP3 Music,Vinyl","93","4.6","Roorback",2022,"black metal"
"Sepultura","B0BBY1SGNX","Vinyl,Audio CD","5","4.6","Roorback",2022,"black metal"
"Sepultura","B0BBY7KL1L","Vinyl,MP3 Music,Audio CD","1","5","Dante XXI",2022,"black metal"
"Mayhem","B0BC4HQNS8","Vinyl","4","4.7","Pure Fucking Armageddon Picture Discs",2022,"black metal"
"Kampfar","B0BCCZ66F5","Audio CD,MP3 Music","7","4.8","Til Klovers Takt",2022,"black metal"
"Destruction","B0BCKQPSYY","Audio CD,Vinyl,Audio, Cassette","8","4.8","The Butcher Strikes Back",2022,"black metal"
"Celtic Frost","B0BCRTZZLP","Vinyl,Audio CD","94","4.7","Danse Macabre",2022,"black metal"
"Tyrant","B0BCSB1NVC","Audio CD","4","4.2","Running Hot",2022,"black metal"
"Necrophobic","B0BCWR6TLB","Vinyl,Audio CD","3","5","Darkside 2022",2022,"black metal"
"Aurora Borealis","B0BD8YC78F","Audio CD,MP3 Music","1","5","prophecy is the mold in which history is poured",2022,"black metal"
"Darkthrone","B0BD98S842","Vinyl,Audio CD","129","4.7","Astral Fortress",2022,"black metal"
"Darkthrone","B0BD9C77L7","Vinyl,MP3 Music,Audio CD","4","4.7","Astral Fortress - Peaceville Store Exclusive 140gm Clear A4 Letter/Art Prints",2022,"black metal"
"Drudkh","B0BDML3P3B","Audio CD,MP3 Music,Vinyl,Audio, Cassette","14","4.6","All Belong to the Night",2022,"black metal"
"In The Woods...","B0BDMLWSFY","Audio CD,MP3 Music,Vinyl","7","4.1","Diversum",2022,"black metal"
"Thorns","B0BF5R48YD","Vinyl,Audio CD","19","4.9","Thorns",2022,"black metal"
"Gorgoroth","B0BF5SWX7H","Vinyl,Audio CD","26","4.7","Destroyer",2022,"black metal"
"Sear Bliss","B0BFDGJ5G6","Vinyl,MP3 Music,Audio CD","4","4.2","Grand Destiny",2022,"black metal"
"Sear Bliss","B0BFH5VKNC","Vinyl,MP3 Music,Audio CD","2","5","Forsaken Symphony",2022,"black metal"
"Sodom","B0BFWGF4HT","Audio CD","1","5","40 Years At War - The Greatest Hell Of Sodom Track",2022,"black metal"
"Rotting Christ","B0BFXFTFFD","Vinyl","9","4.7","Abyssic Black Metal",2022,"black metal"
"Necrophobic","B0BG5RDHHY","Audio CD,MP3 Music,Vinyl","31","4.7","Darkside 2022",2022,"black metal"
"Necrophobic","B0BG5RZWFW","Audio CD,MP3 Music,Vinyl","5","5","Spawned by Evil 2022",2022,"black metal"
"Necrophobic","B0BG5S6NQY","Audio CD,Vinyl","25","4.7","Bloodhymns 2022",2022,"black metal"
"Necrophobic","B0BG5WFSZT","Audio CD,MP3 Music,Vinyl","21","4.6","The Third Antichrist 2022",2022,"black metal"
"Necrophobic","B0BG6JB23Y","Audio CD,Vinyl","2","5","Spawned By Evil",2022,"black metal"
"Necrophobic","B0BHKT9XRS","Audio CD,Vinyl","1","5","The Third Antichrist 2022 Limited Jewelcase in Slipcase",2022,"black metal"
"Apostasy","B0BHLBWMFX","Vinyl,MP3 Music","2","5","Death Return",2022,"black metal"
"Eisregen","B0BHMRQQM7","Audio CD,MP3 Music","9","5","Wiederganger",2022,"black metal"
"Deinonychus","B0BHX5CK7T","Audio CD,MP3 Music,Vinyl","6","4.8","Ode To Acts Of Murder, Dystopia And Suicide",2022,"black metal"
"Deinonychus","B0BHX5NV37","Audio CD,MP3 Music","1","5","Ark Of Thought",2022,"black metal"
"Deinonychus","B0BHX75555","Audio CD,MP3 Music","2","5","The Weeping Of A Thousand Years",2022,"black metal"
"Deinonychus","B0BHX8G5MS","Audio CD,MP3 Music","3","3.1","The Silence Of December",2022,"black metal"
"Carach Angren","B0BJ2BWLDL","Vinyl,MP3 Music,Audio CD","117","4.8","Where The Corpses Sink Forever Ltd. in",2023,"black metal"
"Necrophobic","B0BJ4ZGXD9","Audio CD,Vinyl","3","4.6","Womb of Lilithu 2022 Limited Jewelcase in Slipcase",2022,"black metal"
"Necrophobic","B0BJ76TDB4","Audio CD,MP3 Music,Vinyl","23","4.3","Womb of Lilithu 2022",2022,"black metal"
"Dimmu Borgir","B0BJ7FQM6V","Audio CD,MP3 Music,Vinyl","383","4.7","Puritanical Euphoric Misanthropia",2022,"black metal"
"Behexen","B0BJQJ981Q","Vinyl,MP3 Music,Audio CD","11","4.5","Rituale Satanum",2023,"black metal"
"Archgoat","B0BJQJFVP9","Vinyl,MP3 Music,Audio CD","6","4.4","Angelcunt Tales Of Desecration",2023,"black metal"
"Blut Aus Nord","B0BJQKX8MD","Vinyl,Audio CD","7","4.7","777 - Sect s",2023,"black metal"
"Blut Aus Nord","B0BJQLXCP3","Vinyl,Audio CD","36","4.7","777 - Cosmosophy",2023,"black metal"
"Katatonia","B0BKGP494D","Audio CD,MP3 Music,Vinyl","28","4.8","Sky Void Of Stars",2023,"black metal"
"Mayhem","B0BKMPK314","Vinyl,MP3 Music,Audio CD","52","4.8","Mediolanum Capta Est - 140gm",2023,"black metal"
"Darkthrone","B0BKN2Z7XH","Vinyl,Audio CD","39","4.6","Wind Of 666 Black Hearts Vol 1 - 140gm",2023,"black metal"
"...And Oceans","B0BKN5XH3K","Audio CD,MP3 Music,Vinyl","1","5","As in Gardens, so in Tombs",2023,"black metal"
"Solstafir","B0BL86G1VH","Vinyl,MP3 Music,Audio CD","201","4.7","Otta Ltd. Ed. Clear, White & Transparent Blue marbled in",2023,"black metal"
"Ildjarn","B0BLCPP7RM","Vinyl,MP3 Music,Audio CD","2","4.5","Strength and Anger Ltd. Ed. Clear in",2023,"black metal"
"Black Funeral","B0BLG116QS","Audio CD","7","4.4","Vampyr - Throne Of The Beast - Hardcover Digibook",2023,"black metal"
"Setherial","B0BLSXQWZT","Vinyl,MP3 Music,Audio CD","1","4","Lords Of The Nightrealm",2023,"black metal"
"Darkspace","B0BLSYCT9F","Audio CD,MP3 Music,Vinyl","2","5","Dark Space I",2023,"black metal"
"Darkspace","B0BLSYP49H","Audio CD,MP3 Music,Vinyl","2","5","Dark Space III",2023,"black metal"
"Darkspace","B0BLSZ77G6","Audio CD,MP3 Music","15","4.8","Dark Space III I",2023,"black metal"
"Darkspace","B0BLT1C4PC","Audio CD,MP3 Music,Vinyl","13","4.7","Dark Space II",2023,"black metal"
"Dodheimsgard","B0BMMG5Q8H","Vinyl,MP3 Music,Audio CD","29","4.7","Supervillain Outcast",2023,"black metal"
"Celtic Frost","B0BMP99XV1","Vinyl,MP3 Music,Audio CD","471","4.8","Morbid Tales",2023,"black metal"
"Eisregen","B0BMSP2NGD","Audio CD,MP3 Music","7","4.8","Grenzganger",2023,"black metal"
"Marduk","B0BMTBFCGY","Audio CD,MP3 Music","7","4.3","Wormwood Remastered",2023,"black metal"
"Darkthrone","B0BN8WLKQ7","Audio CD,Audio CD","51","4.8","Goatlord - Original",2023,"black metal"
"Mayhem","B0BN8ZBY2L","Vinyl,MP3 Music,Audio CD","303","4.8","Live In Leipzig",2023,"black metal"
"Enslaved","B0BQFJTYR5","Vinyl,MP3 Music,Audio CD","8","5","Yggdrasill",2023,"black metal"
"Ulver","B0BRYTSKB8","Vinyl,MP3 Music,Audio CD","134","4.7","The Assassination of Julius Caesar",2023,"black metal"
"Nargaroth","B0BS6YPY44","Vinyl,MP3 Music,Audio CD","5","4.7","Jahreszeiten",2023,"black metal"
"Cradle Of Filth","B0BS724N3F","Vinyl,MP3 Music,Audio CD","196","4.5","The Manticore & Other Horrors",2023,"black metal"
"Death SS","B0BSHDZ1B5","Audio CD,MP3 Music,Vinyl","12","4.9","In Death Of Steve Sylvester",2023,"black metal"
"Arcturus","B0BSJHSL28","Vinyl,MP3 Music,Audio CD","54","4.8","The Sham Mirrors",2023,"black metal"
"Nargaroth","B0BT859ZHM","Vinyl,MP3 Music,Audio CD","5","5","Herbstleyd",2023,"black metal"
"Nargaroth","B0BT86N7X4","Vinyl,MP3 Music,Audio CD","13","5","Era Of Threnody",2023,"black metal"
"Cradle Of Filth","B0BT898KDD","Audio, Cassette,MP3 Music,Audio CD,Vinyl","802","4.8","Existence Is Futile - Purple",2023,"black metal"
